Track,Artist,Track Popularity,Followers,Genres,Artist Popularity,Release Date,Date,Total Playlists,All About Country,Big Country,Breakout Country,Country Drive,Country Favourites,Country Kind of Love,Country Rocks,Fresh Country,Hot Country,Live Country,Nashville Stripped,Nashvilles Worldwide Hot 50,New Boots,New Music Nashville,New Traditions Country Heroes,Next From Nashville,PopCo,Still Hot,Texas Music Now,Very Nearly Nashville,Women of Country
Good Ol' Girls,Jenee Fleenor,26,188,[],18,2020-03-13,2020-03-24,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
I Love You Now Change,Twinnie,32,2390,['country pop'],35,2020-03-20,2020-03-24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Ain't Lookin' Back,Mo Pitney,39,18877,[],40,2020-03-13,2020-03-24,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Can't Not,Steven Lee Olsen,29,9040,"['canadian contemporary country', 'canadian country']",39,2020-03-20,2020-03-24,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Half a Mind to Go Crazy,Tyler Booth,42,3183,[],41,2020-03-13,2020-03-24,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Empty Glass,Holly Tucker,39,1550,['deep talent show'],34,2020-03-13,2020-03-24,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Something About You,Seth Alley,44,1892,['country pop'],40,2020-03-06,2020-03-24,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Mad Love,Alyssa Micaela,37,5114,['country pop'],29,2020-03-13,2020-03-24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Planning My Survival,Seth Cook,16,1919,[],24,2020-03-20,2020-03-24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
I'm Still Hangin' On,John Anderson,31,244029,"['country', 'country road', 'country rock']",55,2020-03-20,2020-03-24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Here I Am,Renee Blair,44,2339,"['contemporary country', 'country pop']",35,2020-03-06,2020-03-24,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
My Version of a Love Song,Emily Hackett,19,3279,['country pop'],43,2020-03-20,2020-03-24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Finish This Up,Livy Jeanne,22,3481,"['alberta country', 'canadian contemporary country', 'canadian country', 'country pop']",22,2020-03-18,2020-03-24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Light On,Kaylee Bell,38,5021,"['australian country', 'contemporary country', 'country pop']",41,2020-03-13,2020-03-24,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
What Are You Gonna Tell Her?,Mickey Guyton,51,25437,"['contemporary country', 'country pop']",47,2020-03-06,2020-03-24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Get My Shit Together,Summer Overstreet,31,127,[],34,2020-03-13,2020-03-24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Home Away From Home,Tim Dugger,23,1786,['modern country rock'],31,2020-03-20,2020-03-24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Fly Away,Caitlyn Smith,40,24062,"['contemporary country', 'country pop']",54,2020-03-13,2020-03-24,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7:17,17 Memphis,25,3151,['country pop'],33,2020-03-13,2020-03-24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Cool,Rachel Reinert,32,588,[],26,2020-03-13,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
lonely drive,Raleigh Keegan,28,23340,[],39,2020-03-20,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Run Away,Presley Phillips,33,440,[],28,2020-03-04,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Like That,Matthew McSwain,29,353,[],22,2020-03-06,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pity Party,Parker McKay,18,742,['country pop'],20,2020-03-20,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bad Woman,Ruthie Collins,27,5060,['country pop'],27,2020-03-06,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
I Got So High That I Saw Jesus,Noah Cyrus,62,552726,"['dance pop', 'pop', 'post-teen pop']",78,2020-03-20,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Hot Mess,Nice Horse,26,1394,['alberta country'],18,2020-03-06,2020-03-24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Easy to Leave,Roots and Recognition,16,5,[],6,2020-03-13,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Year to Be Young 1994,Stephen Wilson Jr.,21,151,[],11,2020-03-13,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
If I Can't Have You,Sara Evans,35,721888,"['contemporary country', 'country', 'country dawn', 'country gospel', 'country road']",56,2020-03-20,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Drinking Games,Sophia Scott,32,8070,"['contemporary country', 'country pop']",42,2020-03-13,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Kill the Bottle,Tom O'Connor,31,1960,[],31,2020-03-06,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Knock on a Hollow,Tom Joshua,21,776,[],19,2020-03-11,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Rewind,Tiera,18,545,[],13,2020-03-20,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
No Secrets,The Shires,37,53571,"['british country', 'uk americana']",53,2020-03-13,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
On the Day I Die,The Shires,32,53571,"['british country', 'uk americana']",53,2020-03-10,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ashes to Fire,The Prairie States,20,405,['alberta country'],18,2020-03-20,2020-03-24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I Got This,The McClymonts,44,20638,"['australian country', 'australian pop', 'country dawn']",40,2020-03-13,2020-03-24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Never Find Another,The Hobbs Sisters,19,459,[],10,2020-03-20,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Goodbye,The Bros. Landreth,34,15755,"['canadian folk', 'deep new americana']",40,2020-03-13,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Catch a Buzz,Taylor Ray Holbrook,43,93129,"['contemporary country', 'redneck']",59,2020-03-06,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Family Pain,Swamp Dogg,36,15958,"['soul', 'southern soul']",47,2020-03-06,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Talkin' About Last Night,Steven Lee Olsen,34,9040,"['canadian contemporary country', 'canadian country']",39,2020-03-06,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Unhappy Hour,Steven Lee Olsen,26,9040,"['canadian contemporary country', 'canadian country']",39,2020-03-13,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Freestylin',Stereosaga!!!,42,183,[],30,2020-03-06,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Little Bit of That,Matt Gatewood,26,217,[],14,2020-03-06,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Everywhere But On - Acoustic,Matt Stell,39,16362,"['arkansas country', 'contemporary country', 'country pop']",62,2020-03-13,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
half of my hometown (feat. Kenny Chesney),Kelsea Ballerini,54,755711,"['contemporary country', 'pop', 'post-teen pop']",75,2020-03-20,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Going Going Gone,Maddie Wilson,33,11181,"['channel pop', 'lds youth', 'viral pop']",39,2020-03-05,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
One Margarita,Luke Bryan,63,5108243,"['contemporary country', 'country', 'country road']",78,2020-03-13,2020-03-24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
If I Were You,David James,38,1932,"['canadian contemporary country', 'canadian country', 'manitoba country']",38,2020-03-06,2020-03-24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Then There's You,David James,30,1932,"['canadian contemporary country', 'canadian country', 'manitoba country']",38,2020-03-13,2020-03-24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
It's About Time,Craig Campbell,46,223201,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",53,2020-03-13,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Haze,Cody Bryan Band,20,2602,['texas country'],26,2020-03-20,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
I Hope You’re Happy Now - Acoustic Version,Carly Pearce,47,160970,"['contemporary country', 'country pop']",67,2020-03-20,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
All Over Again,Caitlyn Smith,37,24062,"['contemporary country', 'country pop']",54,2020-03-13,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SOS,Caitlin Quisenberry,16,154,[],18,2020-03-20,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
We Ain't Leaving,Buddy Brown,35,57559,"['contemporary country', 'country pop', 'country rap', 'country road', 'modern country rock', 'redneck']",50,2020-03-13,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Do You Remember,Bryce Sainty,42,130,[],32,2020-03-13,2020-03-24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Heavy,Brittany Moore,28,218,[],22,2020-03-06,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pawn Shop,Brandy Clark,46,35998,"['contemporary country', 'country pop']",48,2020-03-06,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Long Walk,Brandy Clark,41,35998,"['contemporary country', 'country pop']",48,2020-03-06,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Nobody But You (Duet with Gwen Stefani) - Acoustic,Blake Shelton,53,4857866,"['contemporary country', 'country', 'country road', 'oklahoma country']",76,2020-03-20,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I Do - Acoustic,Astrid S,41,546807,"['dance pop', 'electropop', 'norwegian pop', 'pop', 'post-teen pop', 'tropical house']",73,2020-03-20,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sparrow,Ashley McBryde,45,59851,"['arkansas country', 'contemporary country', 'country pop']",57,2020-03-06,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Real Talk,Angie K,46,3627,[],45,2020-03-06,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
You Are Not Alone,Adam Brand,43,28149,"['australian country', 'australian pop', 'classic australian country']",46,2020-03-06,2020-03-24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,Dean Miller,14,219,[],8,2020-03-20,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hey Baby,Dylan Wheeler,43,3010,"['red dirt', 'texas country']",42,2020-03-04,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
How The Car's Running,Emily Ann Roberts,25,8215,[],31,2020-03-20,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Safe Place to Break,Josh David,3,31,[],13,2020-03-06,2020-03-24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mistake,Louie Bello,17,1233,[],15,2020-03-18,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Two of You,LJ,22,489,[],36,2020-03-13,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
overshare,Kelsea Ballerini,54,755711,"['contemporary country', 'pop', 'post-teen pop']",75,2020-03-20,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fly,Adam Brand,27,28149,"['australian country', 'australian pop', 'classic australian country']",46,2020-03-13,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
the way i used to,Kelsea Ballerini,53,755711,"['contemporary country', 'pop', 'post-teen pop']",75,2020-03-20,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
love me like a girl,Kelsea Ballerini,53,755711,"['contemporary country', 'pop', 'post-teen pop']",75,2020-03-20,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
homecoming queen?,Kelsea Ballerini,52,755711,"['contemporary country', 'pop', 'post-teen pop']",75,2020-03-20,2020-03-24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grass Sure Ain't Greener,Johnson Crook,19,1048,['manitoba country'],22,2020-03-20,2020-03-24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Heartbreak Anytime,Five Roses,25,265,['canadian contemporary country'],20,2020-03-13,2020-03-24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Decatur County Red (feat. Jonathan Singleton),Jessi Alexander,32,1542,['country dawn'],35,2020-03-13,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
If You Ain't Happy Now (You Never Will Be),Jesse Daniel,24,1925,"['roots americana', 'western americana']",29,2020-03-13,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ride It Out,Jaden Hamilton,47,2792,[],36,2020-03-06,2020-03-24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Even If,Holloway Road,21,999,"['british country', 'uk americana']",26,2020-03-13,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Why You Been Gone so Long,Gretchen Peters,24,14709,"['folk', 'folk rock', 'lilith', 'new americana', 'traditional folk']",39,2020-03-20,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Already Ready,Garrett Jacobs,25,2220,[],32,2020-03-20,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
All Dogs Go to Heaven,Gabe Lee,25,1389,"['nashville americana', 'roots americana']",34,2020-03-13,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Our Song,Willie Nelson,49,1067628,"['classic country pop', 'country', 'country rock', 'nashville sound', 'outlaw country', 'singer-songwriter', 'texas country']",72,2020-03-13,2020-03-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
